tender_id,feature,label,text,contribution,value,direction
T00136,days_to_payment,Paid unusually fast,Paid 10 days after invoice. The company normally takes 34.,0.38486403226852417,10.0,up
T00137,n_bidders,Thin competition,Just 2 companies bid. The usual tender draws 3.,0.2417221963405609,2.0,up
T00137,days_to_payment,Paid unusually fast,Paid 16 days after invoice. The company normally takes 34.,0.12331470847129822,16.0,up
T00139,n_bidders,Thin competition,Just 2 companies bid. The usual tender draws 3.,0.09989213943481445,2.0,up
T00139,buyer_exclusivity,Vendor depends on one buyer,This vendor takes 33% of all its work from this one buyer. A typical vendor gets 10%.,0.09716850519180298,0.3333333333333333,up
T00140,amount_vs_cat_median,Expensive for what it is,It cost 2.5x the median price in its category.,0.08745328336954117,2.5252306352769818,up
T00141,g_cobid_mean_affinity,These firms always bid together,The bidders here meet each other far more often than chance allows (affinity 0.32; honest rivals sit near 0.16).,1.1583317518234253,0.32432432432432434,up
T00141,g_jaccard_mean,"The same names, tender after tender",These firms turn up on the same tenders far more than rivals should (19% overlap against a normal 8%).,0.20991963148117065,0.19047619047619047,up
T00143,days_to_payment,Paid unusually fast,Paid 19 days after invoice. The company normally takes 34.,0.26011940836906433,19.0,up
T00143,n_bidders,Thin competition,Just 2 companies bid. The usual tender draws 3.,0.17138579487800598,2.0,up
T00146,amount_vs_cat_median,Expensive for what it is,It cost 2.3x the median price in its category.,0.09903921186923981,2.294490778612174,up
T00149,n_bidders,Thin competition,Just 2 companies bid. The usual tender draws 3.,0.09638302028179169,2.0,up
T00150,days_to_payment,Paid unusually fast,Paid 26 days after invoice. The company normally takes 34.,0.09164800494909286,26.0,up
T00152,rule_round_near_threshold,Round-number rule fired,"An audit rule written by a human, not a model, flagged this.",0.9905023574829102,1.0,up
T00152,amount_over_limit,Sitting under the ceiling,"The award is 88% of the approver's limit — just under the ceiling, where a splitter would put it.",0.6787577271461487,0.88,up
T00152,amount_z_in_category,Priced above its peers,The price sits 11.1 standard deviations above what this category normally costs.,0.30108776688575745,11.114958093905543,up
T00152,amount_vs_cat_median,Expensive for what it is,It cost 19.9x the median price in its category.,0.12186776101589203,19.949536740018996,up
T00152,buyer_exclusivity,Vendor depends on one buyer,This vendor takes 15% of all its work from this one buyer. A typical vendor gets 10%.,0.059275805950164795,0.15384615384615385,up
T00153,buyer_exclusivity,Vendor depends on one buyer,This vendor takes 17% of all its work from this one buyer. A typical vendor gets 10%.,0.03499707952141762,0.16666666666666666,up
T00154,pair_n_tenders,This pair keeps trading,This buyer has awarded this vendor 3 tenders. The usual buyer-vendor pair has done 1.,1.1339454650878906,3.0,up
T00154,buyer_exclusivity,Vendor depends on one buyer,This vendor takes 30% of all its work from this one buyer. A typical vendor gets 10%.,0.05090433359146118,0.3,up
T00156,n_bidders,Thin competition,Just 2 companies bid. The usual tender draws 3.,0.05302927643060684,2.0,up
T00158,days_reg_to_first_award,"Registered, then paid, almost at once",Only -15 days between this vendor appearing in the master file and its first award.,0.2217627763748169,-15.0,up
T00158,pair_n_tenders,This pair keeps trading,This buyer has awarded this vendor 2 tenders. The usual buyer-vendor pair has done 1.,0.078633151948452,2.0,up
T00158,buyer_exclusivity,Vendor depends on one buyer,This vendor takes 15% of all its work from this one buyer. A typical vendor gets 10%.,0.07067455351352692,0.15384615384615385,up
T00159,n_bidders,Thin competition,Just 2 companies bid. The usual tender draws 3.,0.09989213943481445,2.0,up
T00159,buyer_exclusivity,Vendor depends on one buyer,This vendor takes 17% of all its work from this one buyer. A typical vendor gets 10%.,0.08209698647260666,0.16666666666666666,up
T00160,days_to_payment,Paid unusually fast,Paid 25 days after invoice. The company normally takes 34.,0.11336313188076019,25.0,up
T00161,n_bidders,Thin competition,Just 2 companies bid. The usual tender draws 3.,0.0631292387843132,2.0,up
T00163,vendor_age_days,A brand-new supplier,This vendor was registered only 340 days before winning this. Legitimate suppliers build a track record first.,0.20960351824760437,340.0,up
T00163,bid_cv,The bids were suspiciously alike,The spread across bids is unusually tight (0.07 against a normal 0.08). Independent firms pricing independently do not land this close together.,0.017193809151649475,0.06941440507118897,up
T00164,days_to_payment,Paid unusually fast,Paid 13 days after invoice. The company normally takes 34.,0.04893484711647034,13.0,up
T00165,days_to_payment,Paid unusually fast,Paid 10 days after invoice. The company normally takes 34.,0.7836265563964844,10.0,up
T00167,n_bidders,Thin competition,Just 2 companies bid. The usual tender draws 3.,0.1659746915102005,2.0,up
T00169,buyer_exclusivity,Vendor depends on one buyer,This vendor takes 55% of all its work from this one buyer. A typical vendor gets 10%.,2.9296865463256836,0.5454545454545454,up
T00169,pair_n_tenders,This pair keeps trading,This buyer has awarded this vendor 6 tenders. The usual buyer-vendor pair has done 1.,1.6357553005218506,6.0,up
T00169,n_bidders,Thin competition,Only 1 company bid. Nobody else was asked.,0.14197677373886108,1.0,up
T00169,vendor_n_buyers,Serves almost nobody else,This vendor works with just 6 buyers. Most work with 10.,0.01257789134979248,6.0,up
T00171,pair_n_tenders,This pair keeps trading,This buyer has awarded this vendor 3 tenders. The usual buyer-vendor pair has done 1.,1.2258130311965942,3.0,up
T00171,n_bidders,Thin competition,Just 2 companies bid. The usual tender draws 3.,0.12854066491127014,2.0,up
T00171,g_cobid_min_affinity,Every pair of bidders is tied to every other,"Not one loose pair — every bidder here co-bids with every other at 0.15 or more. That is a closed group, not a market.",0.0994299054145813,0.15151515151515152,up
T00173,n_bidders,Thin competition,Just 2 companies bid. The usual tender draws 3.,0.2435913383960724,2.0,up
T00173,days_to_payment,Paid unusually fast,Paid 23 days after invoice. The company normally takes 34.,0.013695783913135529,23.0,up
T00175,amount_over_limit,Sitting under the ceiling,"The award is 93% of the approver's limit — just under the ceiling, where a splitter would put it.",0.5447229146957397,0.9338388000000001,up
T00175,headroom_to_limit,Barely under the limit,It clears the approval limit by only 7%. A little more and a director would have had to sign.,0.15791991353034973,0.06616119999999995,up
T00175,n_bidders,Thin competition,Only 1 company bid. Nobody else was asked.,0.09424962848424911,1.0,up
T00176,amount_vs_cat_median,Expensive for what it is,It cost 2.3x the median price in its category.,0.2073490023612976,2.2834199418402434,up
T00176,g_cobid_min_affinity,Every pair of bidders is tied to every other,"Not one loose pair — every bidder here co-bids with every other at 0.14 or more. That is a closed group, not a market.",0.14207026362419128,0.13513513513513514,up
T00177,amount_z_in_category,Priced above its peers,The price sits 1.1 standard deviations above what this category normally costs.,0.29386231303215027,1.12725401337698,up
T00177,amount_vs_cat_median,Expensive for what it is,It cost 3.0x the median price in its category.,0.09903921186923981,2.989987495264238,up
T00178,amount_vs_cat_median,Expensive for what it is,It cost 2.0x the median price in its category.,0.11303309351205826,1.994208309065801,up
T00179,buyer_exclusivity,Vendor depends on one buyer,This vendor takes 17% of all its work from this one buyer. A typical vendor gets 10%.,0.09191574156284332,0.16666666666666666,up
T00179,amount_vs_cat_median,Expensive for what it is,It cost 2.2x the median price in its category.,0.09019111096858978,2.2376376229213633,up
T00180,days_to_payment,Paid unusually fast,Paid 11 days after invoice. The company normally takes 34.,0.01748622953891754,11.0,up
T00181,days_to_payment,Paid unusually fast,Paid 13 days after invoice. The company normally takes 34.,0.17180487513542175,13.0,up
T00181,n_bidders,Thin competition,Just 2 companies bid. The usual tender draws 3.,0.09712012857198715,2.0,up
T00182,days_to_payment,Paid unusually fast,Paid 13 days after invoice. The company normally takes 34.,0.15158408880233765,13.0,up
T00182,amount_vs_cat_median,Expensive for what it is,It cost 2.0x the median price in its category.,0.07580262422561646,2.0208754313634314,up
T00182,n_bidders,Thin competition,Just 2 companies bid. The usual tender draws 3.,0.07445800304412842,2.0,up
T00183,days_to_payment,Paid unusually fast,Paid 12 days after invoice. The company normally takes 34.,0.10817183554172516,12.0,up
T00184,buyer_exclusivity,Vendor depends on one buyer,This vendor takes 17% of all its work from this one buyer. A typical vendor gets 10%.,0.06864508986473083,0.16666666666666666,up
T00186,g_cobid_min_affinity,Every pair of bidders is tied to every other,"Not one loose pair — every bidder here co-bids with every other at 0.21 or more. That is a closed group, not a market.",0.15486843883991241,0.20512820512820512,up
T00186,n_bidders,Thin competition,Just 2 companies bid. The usual tender draws 3.,0.09755797684192657,2.0,up
T00187,amount_vs_cat_median,Expensive for what it is,It cost 3.0x the median price in its category.,0.09903921186923981,3.001864697214511,up
T00189,amount_z_in_category,Priced above its peers,The price sits 1.0 standard deviations above what this category normally costs.,0.7223705053329468,1.019683799260194,up
T00189,days_to_payment,Paid unusually fast,Paid 21 days after invoice. The company normally takes 34.,0.18873310089111328,21.0,up
T00189,amount_vs_cat_median,Expensive for what it is,It cost 3.2x the median price in its category.,0.07473725080490112,3.225427075806531,up
T00191,n_bidders,Thin competition,Only 1 company bid. Nobody else was asked.,0.10737179964780807,1.0,up
T00192,n_bidders,Thin competition,Just 2 companies bid. The usual tender draws 3.,0.022085044533014297,2.0,up
T00193,g_cobid_mean_affinity,These firms always bid together,The bidders here meet each other far more often than chance allows (affinity 0.50; honest rivals sit near 0.16).,1.5230165719985962,0.5041627762215998,up
T00193,g_bidders_in_ring,Most of the bidders were in on it,100% of the companies that bid on this tender belong to the same suspected ring.,0.8443176746368408,1.0,up
T00193,amount_z_in_category,Priced above its peers,The price sits 1.4 standard deviations above what this category normally costs.,0.31609123945236206,1.361315078374272,up
T00193,g_jaccard_mean,"The same names, tender after tender",These firms turn up on the same tenders far more than rivals should (32% overlap against a normal 8%).,0.26181289553642273,0.32124833149924,up
T00193,amount_vs_cat_median,Expensive for what it is,It cost 3.3x the median price in its category.,0.12657742202281952,3.3137032612257897,up
T00194,buyer_exclusivity,Vendor depends on one buyer,This vendor takes 25% of all its work from this one buyer. A typical vendor gets 10%.,0.07557021081447601,0.25,up
T00195,days_to_payment,Paid unusually fast,Paid 21 days after invoice. The company normally takes 34.,0.3671550750732422,21.0,up
T00195,n_bidders,Thin competition,Just 2 companies bid. The usual tender draws 3.,0.20459437370300293,2.0,up
T00195,amount_vs_cat_median,Expensive for what it is,It cost 2.2x the median price in its category.,0.07293681800365448,2.158046097310404,up
